date,outlet_id,item_id,on_hand_qty,wastage_qty,days_to_expiry
2025-06-02,5,17,152.99,11,89
2025-06-02,5,18,21.91,0,45
2025-06-02,5,19,108.18,0,67
2025-06-02,5,20,45.97,2,25
2025-06-02,5,21,150.94,2,29
2025-06-02,5,22,63.09,0,19
2025-06-02,5,23,121.12,1,86
2025-06-02,5,24,52.34,4,96
2025-06-02,5,25,183.59,11,178
2025-06-02,5,26,16.3,0,7
2025-06-02,5,27,60.5,1,3
2025-06-02,5,28,36.34,3,5
2025-06-02,5,29,42.99,1,0
2025-06-02,5,30,77.46,10,0
2025-06-02,5,31,33.81,2,8
2025-06-02,5,32,58.52,5,8
2025-06-02,5,33,18.22,1,7
2025-06-02,5,34,29.22,1,3
2025-06-02,5,35,18.29,1,3
2025-06-02,5,36,57.44,7,6
2025-06-02,5,37,23.83,3,5
2025-06-02,5,38,30.65,2,5
2025-06-02,5,39,20.24,1,8
2025-06-02,5,40,36.43,0,0
2025-06-02,5,41,12.83,1,1
2025-06-02,5,42,29.3,4,4
2025-06-02,5,43,54.91,9,15
2025-06-02,5,44,45.02,2,4
2025-06-02,5,45,51.42,7,7
2025-06-02,5,46,57.15,3,1
2025-06-02,5,47,72.9,8,7
2025-06-02,5,48,33.04,4,2
2025-06-02,5,49,36.37,2,3
2025-06-02,5,50,38.47,3,10
2025-06-02,6,1,166.8,4,19
2025-06-02,6,2,187.71,2,90
2025-06-02,6,3,72.37,1,30
2025-06-02,6,4,85.22,3,269
2025-06-02,6,5,24.81,1,163
2025-06-02,6,6,56.35,4,2
2025-06-02,6,7,42.92,0,50
2025-06-02,6,8,46.82,0,25
2025-06-02,6,9,174.37,6,1
2025-06-02,6,10,120.12,4,108
2025-06-02,6,11,102.0,3,117
2025-06-02,6,12,78.65,3,251
2025-06-02,6,13,109.51,1,3
2025-06-02,6,14,193.18,13,108
2025-06-02,6,15,68.32,1,184
2025-06-02,6,16,42.56,1,24
2025-06-02,6,17,77.57,2,54
2025-06-02,6,18,62.75,1,53
2025-06-02,6,19,155.88,0,234
2025-06-02,6,20,46.57,1,93
2025-06-02,6,21,93.23,1,23
2025-06-02,6,22,156.23,4,15
2025-06-02,6,23,124.48,2,236
2025-06-02,6,24,147.99,2,97
2025-06-02,6,25,31.7,0,10
2025-06-02,6,26,76.83,9,14
2025-06-02,6,27,39.15,4,9
2025-06-02,6,28,49.25,7,1
2025-06-02,6,29,24.94,1,17
2025-06-02,6,30,14.79,2,21
2025-06-02,6,31,82.06,8,5
2025-06-02,6,32,45.37,5,1
2025-06-02,6,33,53.63,3,3
2025-06-02,6,34,52.99,6,2
2025-06-02,6,35,35.77,3,0
2025-06-02,6,36,5.26,0,6
2025-06-02,6,37,45.36,5,0
2025-06-02,6,38,45.63,3,7
2025-06-02,6,39,9.49,2,15
2025-06-02,6,40,18.4,1,8
2025-06-02,6,41,50.19,1,2
2025-06-02,6,42,8.43,0,1
2025-06-02,6,43,88.32,8,3
2025-06-02,6,44,33.68,1,7
2025-06-02,6,45,69.9,5,6
2025-06-02,6,46,30.42,3,2
2025-06-02,6,47,12.29,0,8
2025-06-02,6,48,67.86,2,8
2025-06-02,6,49,34.86,1,5
2025-06-02,6,50,85.84,3,1
2025-06-02,7,1,102.95,2,210
2025-06-02,7,2,102.67,2,71
2025-06-02,7,3,54.09,0,14
2025-06-02,7,4,110.59,6,159
2025-06-02,7,5,154.77,6,12
2025-06-02,7,6,141.09,3,131
2025-06-02,7,7,195.32,4,127
2025-06-02,7,8,146.58,7,42
2025-06-02,7,9,213.34,9,197
2025-06-02,7,10,158.56,1,129
2025-06-02,7,11,80.92,3,85
2025-06-02,7,12,19.3,0,124
2025-06-02,7,13,25.73,0,154
2025-06-02,7,14,32.17,3,229
2025-06-02,7,15,134.83,4,1
2025-06-02,7,16,49.56,2,68
2025-06-02,7,17,100.6,2,177
2025-06-02,7,18,42.13,0,63
2025-06-02,7,19,76.05,2,52
2025-06-02,7,20,234.89,2,80
2025-06-02,7,21,21.43,0,60
2025-06-02,7,22,178.92,4,78
2025-06-02,7,23,44.31,2,280
2025-06-02,7,24,59.57,0,37
2025-06-02,7,25,82.51,1,45
2025-06-02,7,26,65.74,5,12
2025-06-02,7,27,52.46,6,5
2025-06-02,7,28,26.24,1,1
2025-06-02,7,29,17.07,2,10
2025-06-02,7,30,57.59,3,1
2025-06-02,7,31,22.14,1,11
2025-06-02,7,32,30.71,0,4
2025-06-02,7,33,88.0,3,0
2025-06-02,7,34,58.16,2,3
2025-06-02,7,35,64.6,12,5
2025-06-02,7,36,63.49,4,5
2025-06-02,7,37,14.8,0,3
2025-06-02,7,38,16.58,2,3
2025-06-02,7,39,68.01,2,16
2025-06-02,7,40,66.39,5,0
2025-06-02,7,41,39.26,0,2
2025-06-02,7,42,28.95,0,1
2025-06-02,7,43,48.25,2,6
2025-06-02,7,44,25.19,1,10
2025-06-02,7,45,80.5,1,9
2025-06-02,7,46,34.81,3,2
2025-06-02,7,47,71.9,12,4
2025-06-02,7,48,77.87,9,8
2025-06-02,7,49,43.31,4,1
2025-06-02,7,50,23.41,0,9
2025-06-02,8,1,154.64,1,152
2025-06-02,8,2,70.34,1,256
2025-06-02,8,3,53.93,3,56
2025-06-02,8,4,120.51,0,343
2025-06-02,8,5,126.81,2,262
2025-06-02,8,6,29.61,0,214
2025-06-02,8,7,185.69,2,199
2025-06-02,8,8,233.67,5,41
2025-06-02,8,9,83.74,0,194
2025-06-02,8,10,110.23,2,5
2025-06-02,8,11,161.94,5,134
2025-06-02,8,12,59.31,3,172
2025-06-02,8,13,200.28,7,141
2025-06-02,8,14,107.52,1,223
2025-06-02,8,15,204.36,5,221
2025-06-02,8,16,109.66,6,121
2025-06-02,8,17,24.56,0,66
2025-06-02,8,18,39.91,2,58
2025-06-02,8,19,214.8,1,249
2025-06-02,8,20,108.1,5,183
2025-06-02,8,21,169.27,5,102
2025-06-02,8,22,40.64,3,12
2025-06-02,8,23,191.23,5,271
2025-06-02,8,24,31.01,0,72
2025-06-02,8,25,26.09,0,42
2025-06-02,8,26,61.0,2,17
2025-06-02,8,27,17.96,0,5
2025-06-02,8,28,25.64,0,6
2025-06-02,8,29,17.59,4,3
2025-06-02,8,30,32.26,3,19
2025-06-02,8,31,32.07,4,3
2025-06-02,8,32,42.61,2,7
2025-06-02,8,33,30.11,3,3
2025-06-02,8,34,20.48,0,3
2025-06-02,8,35,47.57,1,1
2025-06-02,8,36,56.6,2,7
2025-06-02,8,37,86.51,8,16
2025-06-02,8,38,65.53,3,7
2025-06-02,8,39,44.26,7,1
2025-06-02,8,40,92.67,7,13
2025-06-02,8,41,43.4,1,2
2025-06-02,8,42,27.12,1,5
2025-06-02,8,43,32.84,3,7
2025-06-02,8,44,41.48,0,1
2025-06-02,8,45,61.92,3,9
2025-06-02,8,46,16.12,1,3
2025-06-02,8,47,42.06,1,3
2025-06-02,8,48,12.22,1,8
2025-06-02,8,49,5.71,0,0
2025-06-02,8,50,20.78,0,2
2025-06-02,9,1,12.53,0,10
2025-06-02,9,2,118.01,2,108
2025-06-02,9,3,167.82,6,101
2025-06-02,9,4,73.58,0,140
2025-06-02,9,5,150.11,4,82
2025-06-02,9,6,151.18,1,146
2025-06-02,9,7,53.2,3,151
2025-06-02,9,8,56.29,1,0
2025-06-02,9,9,91.33,9,108
2025-06-02,9,10,228.31,3,46
2025-06-02,9,11,101.89,14,102
2025-06-02,9,12,155.73,8,124
2025-06-02,9,13,62.99,2,155
2025-06-02,9,14,119.76,6,121
2025-06-02,9,15,85.04,1,64
2025-06-02,9,16,100.92,2,85
2025-06-02,9,17,129.55,5,10
2025-06-02,9,18,188.42,9,57
2025-06-02,9,19,79.04,1,21
2025-06-02,9,20,26.77,1,19
2025-06-02,9,21,143.53,4,90
2025-06-02,9,22,81.96,0,67
2025-06-02,9,23,94.15,1,212
2025-06-02,9,24,140.4,2,159
2025-06-02,9,25,145.31,5,130
2025-06-02,9,26,45.67,0,4
2025-06-02,9,27,61.56,4,8
2025-06-02,9,28,43.74,1,0
2025-06-02,9,29,32.94,2,17
2025-06-02,9,30,17.62,1,17
2025-06-02,9,31,23.87,0,3
2025-06-02,9,32,66.2,9,3
2025-06-02,9,33,46.9,5,7
2025-06-02,9,34,49.17,5,2
2025-06-02,9,35,15.92,1,1
2025-06-02,9,36,73.05,7,0
2025-06-02,9,37,18.82,1,10
2025-06-02,9,38,80.04,2,13
2025-06-02,9,39,51.53,1,5
2025-06-02,9,40,36.55,1,8
2025-06-02,9,41,14.86,2,2
2025-06-02,9,42,12.03,0,3
2025-06-02,9,43,49.01,4,17
2025-06-02,9,44,17.03,0,9
2025-06-02,9,45,73.82,7,16
2025-06-02,9,46,42.18,5,1
2025-06-02,9,47,40.23,2,1
2025-06-02,9,48,17.67,2,8
2025-06-02,9,49,24.08,4,6
2025-06-02,9,50,17.12,1,0
2025-06-03,1,1,91.24,1,125
2025-06-03,1,2,92.28,0,99
2025-06-03,1,3,149.59,2,66
2025-06-03,1,4,49.46,2,250
2025-06-03,1,5,129.17,13,179
2025-06-03,1,6,204.91,0,36
2025-06-03,1,7,100.74,4,136
2025-06-03,1,8,115.07,4,33
2025-06-03,1,9,127.14,4,166
2025-06-03,1,10,122.35,1,111
2025-06-03,1,11,144.96,6,76
2025-06-03,1,12,174.62,0,30
2025-06-03,1,13,51.26,1,85
2025-06-03,1,14,33.8,1,76
2025-06-03,1,15,41.71,1,112
2025-06-03,1,16,131.2,5,82
2025-06-03,1,17,196.78,1,36
2025-06-03,1,18,167.77,1,186
2025-06-03,1,19,184.06,1,239
2025-06-03,1,20,102.87,2,102
2025-06-03,1,21,201.06,0,64
2025-06-03,1,22,132.41,2,47
2025-06-03,1,23,58.95,2,101
2025-06-03,1,24,180.66,7,194
2025-06-03,1,25,69.28,1,249
2025-06-03,1,26,68.18,5,3
2025-06-03,1,27,58.4,2,7
2025-06-03,1,28,11.6,1,2
2025-06-03,1,29,29.04,2,13
2025-06-03,1,30,25.27,2,8
2025-06-03,1,31,52.68,4,15
2025-06-03,1,32,32.95,4,8
2025-06-03,1,33,43.28,4,4
2025-06-03,1,34,13.8,2,4
2025-06-03,1,35,23.71,2,1
2025-06-03,1,36,51.03,3,3
2025-06-03,1,37,58.94,4,6
2025-06-03,1,38,52.21,0,12
2025-06-03,1,39,67.53,4,14
2025-06-03,1,40,42.08,5,9
2025-06-03,1,41,29.8,3,3
2025-06-03,1,42,39.89,2,3
2025-06-03,1,43,9.7,0,1
2025-06-03,1,44,77.48,4,8
2025-06-03,1,45,47.64,5,7
2025-06-03,1,46,74.71,4,1
2025-06-03,1,47,21.1,3,11
2025-06-03,1,48,35.96,0,1
2025-06-03,1,49,77.72,5,6
2025-06-03,1,50,23.36,3,5
2025-06-03,2,1,89.11,2,258
2025-06-03,2,2,141.31,2,57
2025-06-03,2,3,10.69,0,68
2025-06-03,2,4,113.78,6,289
2025-06-03,2,5,121.79,4,128
2025-06-03,2,6,77.24,2,95
2025-06-03,2,7,89.97,0,21
2025-06-03,2,8,41.47,0,117
2025-06-03,2,9,88.04,3,85
2025-06-03,2,10,54.64,0,52
2025-06-03,2,11,131.21,5,98
2025-06-03,2,12,20.1,2,49
2025-06-03,2,13,106.6,5,172
2025-06-03,2,14,147.21,5,231
2025-06-03,2,15,105.23,4,170
2025-06-03,2,16,118.33,1,108
2025-06-03,2,17,142.27,3,127
2025-06-03,2,18,33.29,0,15
2025-06-03,2,19,31.22,0,135
2025-06-03,2,20,141.86,4,122
2025-06-03,2,21,69.1,2,46
2025-06-03,2,22,167.09,0,7
2025-06-03,2,23,9.77,1,195
2025-06-03,2,24,52.53,6,63
2025-06-03,2,25,122.96,4,246
2025-06-03,2,26,43.47,2,11
2025-06-03,2,27,41.76,3,14
2025-06-03,2,28,7.76,0,0
2025-06-03,2,29,47.44,2,19
2025-06-03,2,30,8.26,0,6
2025-06-03,2,31,15.49,1,16
2025-06-03,2,32,21.39,1,8
2025-06-03,2,33,39.79,4,7
2025-06-03,2,34,25.11,2,1
2025-06-03,2,35,13.63,1,6
2025-06-03,2,36,44.18,3,0
2025-06-03,2,37,20.36,2,3
2025-06-03,2,38,53.76,2,10
2025-06-03,2,39,61.38,0,6
2025-06-03,2,40,84.41,3,9
2025-06-03,2,41,14.62,1,2
2025-06-03,2,42,39.01,2,2
2025-06-03,2,43,102.43,11,7
2025-06-03,2,44,86.29,3,7
2025-06-03,2,45,16.57,1,3
2025-06-03,2,46,20.67,0,3
2025-06-03,2,47,98.21,3,9
2025-06-03,2,48,26.26,2,8
2025-06-03,2,49,47.48,3,5
2025-06-03,2,50,5.05,0,11
2025-06-03,3,1,40.28,0,80
2025-06-03,3,2,169.66,9,24
2025-06-03,3,3,40.76,3,29
2025-06-03,3,4,136.29,2,292
2025-06-03,3,5,125.8,4,228
2025-06-03,3,6,87.68,4,224
2025-06-03,3,7,211.02,6,159
2025-06-03,3,8,58.56,3,102
2025-06-03,3,9,77.81,0,202
2025-06-03,3,10,19.15,0,122
2025-06-03,3,11,60.89,0,126
2025-06-03,3,12,110.9,7,89
2025-06-03,3,13,59.42,7,113
2025-06-03,3,14,28.44,4,174
2025-06-03,3,15,118.33,2,41
2025-06-03,3,16,114.78,8,82
2025-06-03,3,17,48.57,1,80
2025-06-03,3,18,75.85,1,74
2025-06-03,3,19,104.61,3,218
2025-06-03,3,20,55.32,1,116
2025-06-03,3,21,17.73,1,96
2025-06-03,3,22,30.32,2,101
2025-06-03,3,23,72.71,6,180
2025-06-03,3,24,112.88,5,26
2025-06-03,3,25,123.5,7,240
2025-06-03,3,26,61.45,8,0
2025-06-03,3,27,78.99,4,13
2025-06-03,3,28,36.61,4,6
2025-06-03,3,29,49.75,0,2
2025-06-03,3,30,78.49,12,15
2025-06-03,3,31,31.69,3,1
2025-06-03,3,32,21.35,3,10
2025-06-03,3,33,17.83,3,3
2025-06-03,3,34,12.17,0,3
2025-06-03,3,35,46.67,10,2
2025-06-03,3,36,81.48,7,7
2025-06-03,3,37,5.18,1,6
2025-06-03,3,38,44.08,1,9
2025-06-03,3,39,39.06,2,11
2025-06-03,3,40,24.43,4,20
2025-06-03,3,41,23.27,0,0
2025-06-03,3,42,22.17,0,2
2025-06-03,3,43,59.87,3,15
2025-06-03,3,44,41.41,6,7
2025-06-03,3,45,80.39,0,6
2025-06-03,3,46,10.15,1,3
2025-06-03,3,47,14.61,1,0
2025-06-03,3,48,15.72,3,8
2025-06-03,3,49,42.11,5,2
2025-06-03,3,50,55.3,1,10
2025-06-03,4,1,96.35,0,181
2025-06-03,4,2,114.79,1,60
2025-06-03,4,3,138.23,4,62
2025-06-03,4,4,51.85,2,224
2025-06-03,4,5,86.93,0,214
2025-06-03,4,6,90.18,2,157
2025-06-03,4,7,18.64,1,192
2025-06-03,4,8,136.38,0,34
2025-06-03,4,9,31.02,0,96
2025-06-03,4,10,67.42,1,78
2025-06-03,4,11,16.05,1,135
2025-06-03,4,12,142.17,6,140
2025-06-03,4,13,61.32,2,149
2025-06-03,4,14,175.47,6,28
2025-06-03,4,15,54.81,1,94
2025-06-03,4,16,125.66,0,95
2025-06-03,4,17,241.82,7,150
2025-06-03,4,18,23.26,0,117
2025-06-03,4,19,143.72,9,140
2025-06-03,4,20,186.25,5,43
2025-06-03,4,21,164.34,9,55
2025-06-03,4,22,167.11,0,29
2025-06-03,4,23,20.48,0,176
2025-06-03,4,24,195.94,4,125
2025-06-03,4,25,53.1,0,246
2025-06-03,4,26,20.18,1,3
2025-06-03,4,27,38.24,2,8
2025-06-03,4,28,11.27,0,2
2025-06-03,4,29,54.68,6,6
2025-06-03,4,30,12.1,2,11
2025-06-03,4,31,7.67,0,5
2025-06-03,4,32,25.06,2,7
2025-06-03,4,33,63.93,1,3
2025-06-03,4,34,22.78,1,5
2025-06-03,4,35,14.88,0,6
2025-06-03,4,36,96.83,5,5
2025-06-03,4,37,70.85,9,8
2025-06-03,4,38,42.51,3,0
2025-06-03,4,39,28.19,1,2
2025-06-03,4,40,7.89,0,15
2025-06-03,4,41,84.35,2,0
2025-06-03,4,42,22.13,1,0
2025-06-03,4,43,54.19,3,16
2025-06-03,4,44,20.52,3,0
2025-06-03,4,45,22.21,0,9
2025-06-03,4,46,25.66,3,2
2025-06-03,4,47,19.82,3,4
2025-06-03,4,48,83.71,6,0
2025-06-03,4,49,17.47,3,1
2025-06-03,4,50,31.31,2,10
2025-06-03,5,1,105.55,1,227
2025-06-03,5,2,16.11,2,97
2025-06-03,5,3,121.29,5,83
2025-06-03,5,4,158.84,6,257
2025-06-03,5,5,160.9,1,68
2025-06-03,5,6,162.4,2,159
2025-06-03,5,7,97.24,3,68
2025-06-03,5,8,114.64,0,61
2025-06-03,5,9,145.58,2,51
2025-06-03,5,10,107.73,5,30
2025-06-03,5,11,133.72,2,95
2025-06-03,5,12,16.49,1,1
2025-06-03,5,13,92.27,0,106
2025-06-03,5,14,159.62,2,232
2025-06-03,5,15,153.51,1,38
2025-06-03,5,16,190.69,3,20
2025-06-03,5,17,100.1,0,79
2025-06-03,5,18,252.37,9,164
2025-06-03,5,19,28.45,0,149
2025-06-03,5,20,117.25,5,9
2025-06-03,5,21,145.01,4,17
2025-06-03,5,22,135.6,3,8
2025-06-03,5,23,8.93,0,283
2025-06-03,5,24,51.51,1,30
2025-06-03,5,25,17.48,0,4
2025-06-03,5,26,54.72,1,8
2025-06-03,5,27,17.1,0,13
2025-06-03,5,28,30.97,3,1
2025-06-03,5,29,57.59,5,2
2025-06-03,5,30,77.53,5,14
2025-06-03,5,31,73.77,9,18
2025-06-03,5,32,25.31,4,7
2025-06-03,5,33,14.55,0,0
2025-06-03,5,34,30.62,3,4
2025-06-03,5,35,12.45,0,3
2025-06-03,5,36,8.27,0,3
2025-06-03,5,37,18.32,0,14
2025-06-03,5,38,32.9,0,6
2025-06-03,5,39,77.16,8,8
2025-06-03,5,40,66.21,5,16
2025-06-03,5,41,64.49,7,1
2025-06-03,5,42,61.36,3,6
2025-06-03,5,43,32.78,3,3
2025-06-03,5,44,46.28,2,12
2025-06-03,5,45,80.2,2,16
2025-06-03,5,46,59.97,3,1
2025-06-03,5,47,73.3,3,10
2025-06-03,5,48,85.45,8,3
2025-06-03,5,49,33.57,2,2
2025-06-03,5,50,20.49,1,10
2025-06-03,6,1,69.12,0,213
2025-06-03,6,2,29.64,0,55
2025-06-03,6,3,84.27,1,109
2025-06-03,6,4,84.45,6,41
2025-06-03,6,5,209.51,3,10
2025-06-03,6,6,105.55,8,41
2025-06-03,6,7,62.35,1,198
2025-06-03,6,8,109.94,5,112
2025-06-03,6,9,196.22,1,11
2025-06-03,6,10,70.86,1,109
2025-06-03,6,11,187.35,3,104
2025-06-03,6,12,40.93,0,108
2025-06-03,6,13,119.62,3,118
2025-06-03,6,14,41.77,1,185
2025-06-03,6,15,145.92,1,221
2025-06-03,6,16,173.96,4,13
2025-06-03,6,17,14.08,0,32
2025-06-03,6,18,81.73,4,127
2025-06-03,6,19,63.37,5,38
2025-06-03,6,20,99.42,3,102
2025-06-03,6,21,93.84,0,59
2025-06-03,6,22,29.23,0,4
2025-06-03,6,23,160.97,7,136
2025-06-03,6,24,55.1,0,159
2025-06-03,6,25,74.59,1,236
2025-06-03,6,26,59.78,4,11
2025-06-03,6,27,71.78,5,10
2025-06-03,6,28,38.79,3,1
2025-06-03,6,29,17.54,2,4
2025-06-03,6,30,57.14,7,20
2025-06-03,6,31,37.15,0,5
2025-06-03,6,32,9.32,1,3
2025-06-03,6,33,33.56,6,6
2025-06-03,6,34,27.26,2,1
2025-06-03,6,35,67.23,4,2
2025-06-03,6,36,61.41,8,5
2025-06-03,6,37,27.54,0,9
2025-06-03,6,38,59.41,5,0
2025-06-03,6,39,31.24,2,3
2025-06-03,6,40,66.74,3,8
2025-06-03,6,41,70.99,4,3
2025-06-03,6,42,23.55,1,3
2025-06-03,6,43,21.91,1,10
2025-06-03,6,44,6.75,0,0
2025-06-03,6,45,39.26,3,8
2025-06-03,6,46,93.33,9,0
2025-06-03,6,47,58.92,4,3
2025-06-03,6,48,34.48,3,2
2025-06-03,6,49,54.41,4,1
2025-06-03,6,50,21.52,2,10
2025-06-03,7,1,54.76,3,221
2025-06-03,7,2,59.27,0,185
2025-06-03,7,3,140.09,0,9
2025-06-03,7,4,84.06,3,137
2025-06-03,7,5,111.47,1,244
2025-06-03,7,6,76.68,1,131
2025-06-03,7,7,161.76,4,118
2025-06-03,7,8,153.55,6,45
2025-06-03,7,9,28.83,0,77
2025-06-03,7,10,182.57,8,32
2025-06-03,7,11,224.34,7,119
2025-06-03,7,12,54.98,0,209
2025-06-03,7,13,19.47,3,107
2025-06-03,7,14,76.08,4,227
2025-06-03,7,15,85.34,1,103
2025-06-03,7,16,60.32,3,100
2025-06-03,7,17,49.27,2,39
2025-06-03,7,18,51.82,1,57
2025-06-03,7,19,39.77,1,16
2025-06-03,7,20,32.38,0,57
2025-06-03,7,21,114.09,5,41
2025-06-03,7,22,39.03,1,14
2025-06-03,7,23,76.0,0,234
2025-06-03,7,24,148.4,5,175
2025-06-03,7,25,116.24,12,194
2025-06-03,7,26,26.67,0,7
2025-06-03,7,27,58.87,0,7
2025-06-03,7,28,33.38,5,0
2025-06-03,7,29,14.4,1,10
2025-06-03,7,30,95.74,5,0
2025-06-03,7,31,62.36,4,2
2025-06-03,7,32,21.44,1,7
2025-06-03,7,33,14.58,3,1
2025-06-03,7,34,60.23,7,5
2025-06-03,7,35,37.1,1,6
2025-06-03,7,36,29.01,1,5
2025-06-03,7,37,43.39,2,4
2025-06-03,7,38,9.93,2,1
2025-06-03,7,39,48.12,2,3
2025-06-03,7,40,86.81,6,14
2025-06-03,7,41,36.66,0,3
2025-06-03,7,42,5.38,1,2
2025-06-03,7,43,60.3,10,13
2025-06-03,7,44,57.69,3,6
2025-06-03,7,45,83.24,6,3
2025-06-03,7,46,57.04,4,0
2025-06-03,7,47,45.25,4,9
2025-06-03,7,48,69.61,3,4
2025-06-03,7,49,16.77,1,2
2025-06-03,7,50,38.5,3,12
2025-06-03,8,1,112.56,3,79
2025-06-03,8,2,97.39,1,117
2025-06-03,8,3,59.86,2,18
2025-06-03,8,4,159.34,0,321
2025-06-03,8,5,106.56,8,96
2025-06-03,8,6,113.49,3,52
2025-06-03,8,7,98.7,4,77
2025-06-03,8,8,168.4,4,32
2025-06-03,8,9,15.27,1,60
2025-06-03,8,10,137.63,2,3
2025-06-03,8,11,93.23,4,76
2025-06-03,8,12,77.22,6,171
2025-06-03,8,13,93.1,4,247
2025-06-03,8,14,86.64,1,261
2025-06-03,8,15,143.18,6,223
2025-06-03,8,16,181.28,4,119
2025-06-03,8,17,60.29,0,132
2025-06-03,8,18,88.02,2,125
2025-06-03,8,19,123.49,2,198
2025-06-03,8,20,71.5,0,127
2025-06-03,8,21,26.26,2,58
2025-06-03,8,22,139.77,4,8
2025-06-03,8,23,198.27,8,11
2025-06-03,8,24,170.76,5,64
2025-06-03,8,25,106.61,1,57
2025-06-03,8,26,6.31,1,16
2025-06-03,8,27,50.37,2,17
2025-06-03,8,28,26.29,3,2
2025-06-03,8,29,33.3,1,2
2025-06-03,8,30,69.16,7,20
2025-06-03,8,31,68.63,1,3
2025-06-03,8,32,58.56,1,3
2025-06-03,8,33,13.57,2,6
2025-06-03,8,34,39.99,6,0
2025-06-03,8,35,34.55,1,0
2025-06-03,8,36,21.08,1,7
2025-06-03,8,37,42.06,3,13
2025-06-03,8,38,13.56,0,13
2025-06-03,8,39,25.09,2,17
2025-06-03,8,40,48.58,5,12
2025-06-03,8,41,60.93,7,0
2025-06-03,8,42,10.22,2,6
2025-06-03,8,43,61.42,8,14
2025-06-03,8,44,77.34,6,0
2025-06-03,8,45,45.1,3,0
2025-06-03,8,46,24.54,1,2
2025-06-03,8,47,40.65,3,1
2025-06-03,8,48,36.92,3,7
2025-06-03,8,49,15.62,1,6
2025-06-03,8,50,15.02,0,6
2025-06-03,9,1,79.4,3,10
2025-06-03,9,2,245.62,5,243
2025-06-03,9,3,176.25,3,62
2025-06-03,9,4,192.54,1,175
2025-06-03,9,5,107.37,2,195
2025-06-03,9,6,178.2,3,43
2025-06-03,9,7,87.47,4,20
2025-06-03,9,8,207.15,4,57
2025-06-03,9,9,109.59,8,183
2025-06-03,9,10,105.26,2,44
2025-06-03,9,11,77.48,6,20
2025-06-03,9,12,191.43,3,155
2025-06-03,9,13,148.09,5,226
2025-06-03,9,14,202.85,6,230
2025-06-03,9,15,120.02,5,139
2025-06-03,9,16,163.45,6,116
2025-06-03,9,17,67.58,1,104
2025-06-03,9,18,108.58,4,109
2025-06-03,9,19,72.82,1,150
2025-06-03,9,20,176.9,1,92
2025-06-03,9,21,130.62,10,93
2025-06-03,9,22,49.46,2,74
2025-06-03,9,23,186.21,6,163
2025-06-03,9,24,88.27,1,71
2025-06-03,9,25,227.02,4,139
2025-06-03,9,26,34.52,3,2
2025-06-03,9,27,67.07,3,14
2025-06-03,9,28,45.89,2,1
2025-06-03,9,29,34.69,3,0
2025-06-03,9,30,5.29,0,5
2025-06-03,9,31,22.87,0,9
2025-06-03,9,32,78.2,5,7
2025-06-03,9,33,38.08,4,4
2025-06-03,9,34,6.35,0,4
2025-06-03,9,35,20.98,1,0
2025-06-03,9,36,29.41,1,3
2025-06-03,9,37,24.4,1,1
2025-06-03,9,38,35.54,0,6
2025-06-03,9,39,62.65,1,6
2025-06-03,9,40,42.84,7,5
2025-06-03,9,41,4.75,0,3
2025-06-03,9,42,4.68,1,6
2025-06-03,9,43,6.96,0,6
2025-06-03,9,44,81.14,7,12
2025-06-03,9,45,46.84,0,8
2025-06-03,9,46,30.39,1,3
2025-06-03,9,47,67.64,7,1
2025-06-03,9,48,23.32,0,1
2025-06-03,9,49,10.34,3,3
2025-06-03,9,50,73.27,2,9
2025-06-04,1,1,243.4,3,108
2025-06-04,1,2,127.27,4,51
2025-06-04,1,3,150.3,10,5
2025-06-04,1,4,166.8,5,94
2025-06-04,1,5,149.89,2,277
2025-06-04,1,6,175.6,3,156
2025-06-04,1,7,146.09,3,274
2025-06-04,1,8,65.45,4,8
2025-06-04,1,9,29.18,2,79
2025-06-04,1,10,129.7,9,108
2025-06-04,1,11,111.48,2,109
2025-06-04,1,12,108.45,1,81
2025-06-04,1,13,96.06,1,37
2025-06-04,1,14,70.01,3,181
2025-06-04,1,15,106.25,0,217
2025-06-04,1,16,45.23,0,61
2025-06-04,1,17,18.52,0,114
2025-06-04,1,18,18.93,0,45
2025-06-04,1,19,106.66,1,173
2025-06-04,1,20,123.07,0,2
2025-06-04,1,21,53.36,0,21
2025-06-04,1,22,163.49,2,13
2025-06-04,1,23,20.97,0,8
2025-06-04,1,24,133.4,3,105
2025-06-04,1,25,112.98,0,131
2025-06-04,1,26,51.65,11,6
2025-06-04,1,27,45.7,8,9
2025-06-04,1,28,9.47,0,3
2025-06-04,1,29,109.01,12,2
2025-06-04,1,30,21.41,2,19
2025-06-04,1,31,17.69,4,0
2025-06-04,1,32,49.06,4,7
2025-06-04,1,33,55.75,2,1
2025-06-04,1,34,18.11,2,4
2025-06-04,1,35,27.69,2,4
2025-06-04,1,36,85.93,5,2
2025-06-04,1,37,23.34,2,9
2025-06-04,1,38,43.26,4,0
2025-06-04,1,39,63.04,1,16
2025-06-04,1,40,41.5,3,8
2025-06-04,1,41,22.7,2,3
2025-06-04,1,42,16.68,2,4
2025-06-04,1,43,21.37,1,0
2025-06-04,1,44,24.09,4,10
2025-06-04,1,45,26.26,1,14
2025-06-04,1,46,10.0,0,0
2025-06-04,1,47,10.81,4,0
2025-06-04,1,48,14.1,0,8
2025-06-04,1,49,58.43,6,5
2025-06-04,1,50,4.8,0,1
2025-06-04,2,1,147.22,8,110
